CustomerID,TotalSpending,NumTransactions,NumProducts,TotalQuantity,AvgOrderValue,Recency,KMeansCluster,HierCluster,Country,RFM_Segment
16122,1001.34,6,28,1398,15.6459375,72,0,1,United Kingdom,Loyal
16123,307.78,1,16,170,19.23625,51,0,1,United Kingdom,At Risk
16124,1772.49,4,63,797,21.615731707317074,316,0,1,United Kingdom,Lost
16125,4587.65,14,168,1944,15.241362126245846,366,0,1,United Kingdom,Lost
16126,14646.800000000001,15,144,6142,38.24229765013055,28,0,1,United Kingdom,Champion
16127,801.31,2,75,391,10.684133333333333,38,0,1,United Kingdom,At Risk
16128,3801.05,11,155,2445,20.88489010989011,17,0,1,United Kingdom,Champion
16129,1396.05,3,91,1261,14.542187499999999,406,0,1,United Kingdom,Lost
16130,987.48,4,53,296,17.95418181818182,421,0,1,United Kingdom,Lost
16131,9957.42,12,131,4768,45.46767123287671,51,0,1,United Kingdom,Champion
16132,664.1999999999999,2,14,280,39.07058823529411,543,0,1,United Kingdom,Lost
16133,22992.260000000002,56,303,13653,42.26518382352941,3,0,1,United Kingdom,Champion
16134,2145.34,5,85,1637,18.49431034482759,21,0,1,United Kingdom,Champion
16135,819.45,2,35,395,21.011538461538464,262,0,1,United Kingdom,Lost
16136,946.8,4,44,674,20.582608695652173,59,0,1,United Kingdom,Loyal
16137,422.7,1,28,210,15.096428571428572,679,0,1,United Kingdom,Lost
16138,910.35,3,35,774,24.604054054054053,378,0,1,United Kingdom,Lost
16139,1111.15,5,47,602,19.493859649122808,18,0,1,United Kingdom,Champion
16140,1557.6000000000001,3,50,1376,21.938028169014085,65,0,1,United Kingdom,Loyal
16141,955.94,2,47,410,19.1188,87,0,1,United Kingdom,At Risk
16142,535.34,1,37,422,14.46864864864865,249,0,1,United Kingdom,Lost
16143,4910.83,12,107,2011,20.547405857740586,2,0,1,United Kingdom,Champion
16144,175.2,1,1,16,175.2,246,0,1,United Kingdom,Lost
16145,6805.4400000000005,19,217,5270,17.185454545454547,8,0,1,United Kingdom,Champion
16146,946.38,4,34,544,23.082439024390244,156,0,1,United Kingdom,At Risk
16147,2398.91,5,113,1395,17.639044117647057,133,0,1,United Kingdom,At Risk
16148,386.62,2,9,250,42.95777777777778,295,0,1,United Kingdom,Lost
16149,422.22,3,30,598,14.074000000000002,4,0,1,United Kingdom,Loyal
16150,4395.59,10,143,2164,18.46886554621849,42,0,1,United Kingdom,Champion
16152,1829.04,1,29,642,63.070344827586204,268,0,1,United Kingdom,Lost
16153,5133.49,11,161,3693,22.714557522123894,49,0,1,United Kingdom,Champion
16155,796.9,5,45,495,16.602083333333333,381,0,1,United Kingdom,Lost
16156,6218.18,20,199,3240,23.643269961977186,8,0,1,United Kingdom,Champion
16157,656.69,3,12,347,36.482777777777784,15,0,1,United Kingdom,Loyal
16158,628.32,9,29,182,17.952,521,0,1,United Kingdom,Lost
16159,1232.79,4,31,635,23.7075,281,0,1,United Kingdom,Lost
16160,1025.44,2,20,1162,51.272000000000006,64,0,1,United Kingdom,At Risk
16161,12831.8,43,458,6380,11.081001727115716,1,0,1,United Kingdom,Champion
16162,37.4,1,2,4,18.7,251,0,1,United Kingdom,Lost
16163,2849.58,6,59,768,39.03534246575342,231,0,1,United Kingdom,Lost
16164,822.48,3,27,433,24.19058823529412,16,0,1,United Kingdom,Loyal
16165,79.9,1,1,2,79.9,504,0,1,United Kingdom,Lost
16166,435.83,2,18,173,19.810454545454544,427,0,1,United Kingdom,Lost
16167,1386.1200000000001,5,51,1494,22.001904761904765,413,0,1,United Kingdom,Lost
16168,10636.47,66,131,5099,34.422233009708734,10,0,1,United Kingdom,Champion
16169,1822.97,4,71,1325,21.44670588235294,7,0,1,United Kingdom,Loyal
16170,6869.0,20,254,6056,15.611363636363636,50,0,1,United Kingdom,Champion
16171,73.2,1,3,24,24.400000000000002,58,0,1,United Kingdom,At Risk
16172,1884.55,8,81,1419,16.677433628318585,94,0,1,United Kingdom,At Risk
16173,1418.32,6,70,575,16.884761904761906,15,0,1,United Kingdom,Champion
16174,2246.75,7,28,1431,34.565384615384616,125,0,1,United Kingdom,At Risk
16175,1836.44,7,59,932,18.739183673469388,93,0,1,United Kingdom,At Risk
16176,2052.69,4,53,952,28.509583333333335,420,0,1,United Kingdom,Lost
16177,2247.31,8,79,1021,19.044999999999998,49,0,1,United Kingdom,Champion
16178,612.6,2,24,304,24.504,137,0,1,United Kingdom,At Risk
16179,215.83,1,11,99,19.62090909090909,60,0,1,United Kingdom,At Risk
16180,16249.87,13,171,9813,49.693792048929666,99,0,1,United Kingdom,At Risk
16181,305.54,1,11,152,27.776363636363637,72,0,1,United Kingdom,At Risk
16182,9971.65,9,20,5887,195.52254901960782,71,0,1,United Kingdom,Loyal
16183,1077.81,4,32,351,26.288048780487802,66,0,1,United Kingdom,Loyal
16184,1158.79,6,26,561,25.750888888888888,63,0,1,United Kingdom,Loyal
16185,644.72,3,39,321,16.118000000000002,16,0,1,United Kingdom,Loyal
16186,9026.11,26,172,6825,17.192590476190478,22,0,1,United Kingdom,Champion
16187,6911.4400000000005,15,160,5048,23.428610169491527,31,0,1,United Kingdom,Champion
16188,1087.66,5,72,838,14.698108108108109,44,0,1,United Kingdom,Champion
16189,215.48,2,9,134,19.58909090909091,15,0,1,United Kingdom,At Risk
16190,2723.55,8,89,1231,22.886974789915968,39,0,1,United Kingdom,Champion
16191,15688.02,24,113,9360,67.33055793991417,2,0,1,United Kingdom,Champion
16192,351.3,1,11,208,31.936363636363637,735,0,1,United Kingdom,Lost
16193,630.43,2,38,379,16.590263157894736,236,0,1,United Kingdom,Lost
16194,308.59999999999997,1,8,140,38.574999999999996,374,0,1,United Kingdom,Lost
16195,323.25,1,16,123,20.203125,722,0,1,United Kingdom,Lost
16196,93.3,1,4,26,23.325,488,0,1,United Kingdom,Lost
16197,2016.71,9,52,1420,21.68505376344086,468,0,1,United Kingdom,Lost
16198,1030.0410000000002,2,31,384,31.213363636363642,74,0,1,United Kingdom,At Risk
16199,942.75,7,2,321,94.275,391,0,1,United Kingdom,Lost
16200,5643.45,12,361,3089,9.000717703349283,3,0,1,United Kingdom,Champion
16201,2112.12,5,86,1421,17.03322580645161,2,0,1,United Kingdom,Champion
16202,2501.9900000000002,9,105,1307,20.17733870967742,360,0,1,United Kingdom,Lost
16203,1114.54,6,56,607,14.474545454545455,58,0,1,United Kingdom,Champion
16204,944.24,3,86,686,8.584,22,0,1,United Kingdom,Loyal
16205,1830.61,7,147,1455,9.15305,30,0,1,United Kingdom,Champion
16206,2602.32,13,187,1384,10.665245901639345,54,0,1,United Kingdom,Champion
16207,394.38,1,19,140,20.756842105263157,24,0,1,United Kingdom,At Risk
16208,3440.45,10,180,1541,13.598616600790512,44,0,1,United Kingdom,Champion
16209,4146.78,9,51,1895,61.892238805970145,88,0,1,United Kingdom,Loyal
16210,38489.51,35,145,14263,136.97334519572954,1,0,1,United Kingdom,Champion
16211,1090.59,3,35,519,30.294166666666666,88,0,1,United Kingdom,Loyal
16212,1293.71,4,71,571,16.586025641025643,18,0,1,United Kingdom,Loyal
16213,159.0,1,6,48,26.5,78,0,1,United Kingdom,At Risk
16214,2038.25,4,84,1308,20.7984693877551,170,0,1,United Kingdom,At Risk
16215,242.35,1,14,104,17.310714285714287,80,0,1,United Kingdom,At Risk
16216,914.9300000000001,1,37,254,24.72783783783784,266,0,1,United Kingdom,Lost
16217,304.25,2,13,91,20.283333333333335,234,0,1,United Kingdom,Lost
16218,4439.97,13,82,3237,27.07298780487805,29,0,1,United Kingdom,Champion
16219,40.8,1,1,48,40.8,500,0,1,United Kingdom,Lost
16221,2235.5099999999998,9,177,1515,8.532480916030533,36,0,1,United Kingdom,Champion
16222,1345.22,2,133,503,8.407625,317,0,1,United Kingdom,Lost
16223,1102.3500000000001,2,101,651,8.748809523809525,374,0,1,United Kingdom,Lost
16224,1616.54,5,107,1555,13.935689655172414,56,0,1,United Kingdom,Champion
16225,2867.4100000000003,15,189,1285,9.494735099337749,44,0,1,United Kingdom,Champion
16226,672.1700000000001,5,23,521,21.682903225806452,202,0,1,United Kingdom,Lost
16227,1027.22,3,28,436,30.212352941176473,224,0,1,United Kingdom,Lost
16228,890.8100000000001,3,45,561,16.196545454545454,384,0,1,United Kingdom,Lost
16229,2867.86,6,144,1292,16.294659090909093,86,0,1,United Kingdom,Loyal
16230,542.03,2,32,365,15.486571428571429,189,0,1,United Kingdom,Lost
16231,1078.22,4,69,564,10.675445544554456,378,0,1,United Kingdom,Lost
16232,2712.97,7,60,1849,25.837809523809522,43,0,1,United Kingdom,Champion
16233,1965.71,9,49,689,26.209466666666668,70,0,1,United Kingdom,Loyal
16234,333.18,3,13,170,22.212,475,0,1,United Kingdom,Lost
16235,2053.71,9,80,788,17.858347826086955,40,0,1,United Kingdom,Champion
16236,432.2,1,20,184,21.61,77,0,1,United Kingdom,At Risk
16237,136.65,1,7,57,19.521428571428572,436,0,1,United Kingdom,Lost
16238,63.66,1,6,85,10.61,422,0,1,United Kingdom,Lost
16239,1492.2,6,24,692,42.63428571428572,56,0,1,United Kingdom,Champion
16240,3718.8,2,126,1641,27.546666666666667,23,0,1,United Kingdom,At Risk
16241,4329.31,16,500,2377,4.355442655935614,9,0,1,United Kingdom,Champion
16242,7474.4,14,348,3955,10.959530791788856,7,0,1,United Kingdom,Champion
16243,409.1,2,49,110,8.02156862745098,33,0,1,United Kingdom,At Risk
16244,2579.38,2,88,1474,16.74922077922078,211,0,1,United Kingdom,Lost
16245,1413.66,3,80,1014,15.707333333333334,23,0,1,United Kingdom,Loyal
16246,827.25,2,79,338,9.294943820224718,459,0,1,United Kingdom,Lost
16247,114.56,1,16,182,7.16,169,0,1,United Kingdom,At Risk
16248,152.94,1,7,78,21.84857142857143,61,0,1,United Kingdom,At Risk
16249,1800.07,5,67,950,26.08797101449275,52,0,1,United Kingdom,Champion
16250,791.38,3,29,376,16.15061224489796,260,0,1,United Kingdom,Lost
16251,128.31,1,20,44,6.4155,511,0,1,United Kingdom,Lost
16252,295.09000000000003,1,21,158,14.051904761904764,382,0,1,United Kingdom,Lost
16253,7310.15,7,218,6061,24.205794701986754,66,0,1,United Kingdom,Loyal
16254,985.14,3,65,549,13.1352,377,0,1,United Kingdom,Lost
16255,4906.8,15,231,3050,9.17158878504673,16,0,1,United Kingdom,Champion
16256,1629.37,3,27,1590,56.1851724137931,266,0,1,United Kingdom,Lost
16257,46.95,1,2,2,23.475,176,0,1,United Kingdom,At Risk
16258,11942.52,15,253,7200,34.71662790697675,44,0,1,United Kingdom,Champion
16259,361.94,3,75,162,3.891827956989247,409,0,1,United Kingdom,Lost
16260,1035.45,1,18,311,57.525000000000006,50,0,1,United Kingdom,At Risk
16261,1059.45,6,118,459,6.30625,16,0,1,United Kingdom,Champion
16262,755.15,1,46,446,16.416304347826088,377,0,1,United Kingdom,Lost
16263,351.01,1,19,200,14.625416666666666,422,0,1,United Kingdom,Lost
16264,837.53,2,62,632,12.689848484848484,437,0,1,United Kingdom,Lost
16265,6935.17,12,192,3214,20.57913946587537,8,0,1,United Kingdom,Champion
16266,1757.95,14,73,791,16.127981651376146,73,0,1,United Kingdom,Loyal
16267,186.66,1,7,198,26.665714285714284,590,0,1,United Kingdom,Lost
16268,667.65,2,45,533,14.836666666666666,70,0,1,United Kingdom,At Risk
16269,717.57,1,53,579,13.539056603773586,437,0,1,United Kingdom,Lost
16270,1141.24,1,54,688,21.134074074074075,352,0,1,United Kingdom,Lost
16271,3463.02,10,176,2399,11.354163934426229,2,0,1,United Kingdom,Champion
16272,411.7,1,25,224,16.468,116,0,1,United Kingdom,At Risk
16273,336.03999999999996,2,15,46,21.002499999999998,647,0,1,United Kingdom,Lost
16274,715.9,1,64,310,5.342537313432835,372,0,1,United Kingdom,Lost
16275,2151.11,3,105,1268,19.37936936936937,196,0,1,United Kingdom,Lost
16276,2629.3900000000003,3,20,1467,101.13038461538463,176,0,1,United Kingdom,At Risk
16277,188.69,1,23,33,8.203913043478261,733,0,1,United Kingdom,Lost
16278,1117.84,3,50,342,20.324363636363636,99,0,1,United Kingdom,At Risk
16279,5705.08,9,243,3691,16.346934097421205,20,0,1,United Kingdom,Champion
16280,238.05,1,16,101,14.878125,724,0,1,United Kingdom,Lost
16281,3424.02,3,27,1570,87.79538461538462,71,0,1,United Kingdom,Loyal
16282,1307.58,3,31,790,39.623636363636365,339,0,1,United Kingdom,Lost
16283,4403.82,8,385,2889,7.4263406408094434,5,0,1,United Kingdom,Champion
16284,1029.77,3,108,683,7.40841726618705,30,0,1,United Kingdom,Loyal
16285,176.9,1,31,60,5.706451612903226,645,0,1,United Kingdom,Lost
16286,328.95,2,17,101,19.349999999999998,476,0,1,United Kingdom,Lost
16287,1006.98,5,18,1426,23.975714285714286,169,0,1,United Kingdom,At Risk
16288,129.85,1,7,19,18.55,469,0,1,United Kingdom,Lost
16289,136.31,1,21,97,6.490952380952381,461,0,1,United Kingdom,Lost
16290,2069.3,4,85,1001,15.796183206106871,464,0,1,United Kingdom,Lost
16292,1253.76,5,51,688,20.22193548387097,121,0,1,United Kingdom,At Risk
16293,4657.95,15,168,2022,19.32759336099585,21,0,1,United Kingdom,Champion
16294,126.05000000000001,1,8,54,15.756250000000001,476,0,1,United Kingdom,Lost
16295,1328.55,4,70,841,16.817088607594936,9,0,1,United Kingdom,Loyal
16296,1313.67,4,56,645,17.752297297297297,625,0,1,United Kingdom,Lost
16297,301.9,1,20,206,15.094999999999999,268,0,1,United Kingdom,Lost
16298,1085.7,7,32,308,23.1,22,0,1,United Kingdom,Champion
16299,193.65,1,12,107,16.1375,476,0,1,United Kingdom,Lost
16300,1392.43,3,190,658,5.592088353413655,429,0,1,United Kingdom,Lost
16301,107.33,1,6,41,17.888333333333332,736,0,1,United Kingdom,Lost
16302,233.22,1,11,158,21.201818181818183,126,0,1,United Kingdom,At Risk
16303,7928.27,7,156,3859,27.721223776223777,25,0,1,United Kingdom,Champion
16304,381.66,1,25,228,15.2664,694,0,1,United Kingdom,Lost
16305,361.21999999999997,1,22,256,16.419090909090908,138,0,1,United Kingdom,At Risk
16306,1192.82,7,55,742,17.287246376811595,213,0,1,United Kingdom,Lost
16307,1194.92,3,69,1123,15.932266666666667,428,0,1,United Kingdom,Lost
16308,5120.0,7,1,16000,731.4285714285714,37,0,1,United Kingdom,Champion
16309,706.57,2,39,467,16.823095238095238,105,0,1,United Kingdom,At Risk
16310,460.08,2,26,270,16.431428571428572,413,0,1,United Kingdom,Lost
16311,616.26,2,35,394,16.655675675675674,17,0,1,United Kingdom,At Risk
16312,171.15,1,10,53,17.115000000000002,431,0,1,United Kingdom,Lost
16313,274.15000000000003,2,16,165,17.134375000000002,2,0,1,United Kingdom,At Risk
16314,1491.4,3,58,636,24.05483870967742,389,0,1,United Kingdom,Lost
16315,402.71,2,21,143,17.50913043478261,330,0,1,United Kingdom,Lost
16316,5744.91,13,193,3057,19.343131313131313,63,0,1,United Kingdom,Loyal
16317,2192.51,5,103,1236,18.73940170940171,119,0,1,United Kingdom,At Risk
16318,328.15,1,19,199,17.271052631578947,34,0,1,United Kingdom,At Risk
16319,404.40000000000003,1,3,72,134.8,217,0,1,United Kingdom,Lost
16322,326.75,2,28,231,8.83108108108108,0,0,1,United Kingdom,At Risk
16323,353.66,2,4,146,88.415,195,0,1,United Kingdom,Lost
16324,428.68,3,100,282,3.6328813559322035,127,0,1,United Kingdom,At Risk
16325,3597.5,12,104,2464,26.068840579710145,46,0,1,United Kingdom,Champion
16326,4826.99,24,243,1120,9.75149494949495,5,0,1,United Kingdom,Champion
16327,10731.34,16,289,8540,11.33193241816262,13,0,1,United Kingdom,Champion
16328,310.83,1,16,141,19.426875,562,0,1,United Kingdom,Lost
16329,1703.07,4,83,826,14.809304347826087,427,0,1,United Kingdom,Lost
16330,634.33,7,105,327,5.375677966101695,17,0,1,United Kingdom,Champion
16331,2037.7,6,33,756,59.932352941176475,431,0,1,United Kingdom,Lost
16332,2010.41,11,158,1132,10.102562814070351,27,0,1,United Kingdom,Champion
16333,26626.8,22,9,32184,591.7066666666667,7,0,1,United Kingdom,Champion
16334,277.48,1,54,211,4.784137931034483,491,0,1,United Kingdom,Lost
16335,2774.0,7,193,1016,7.579234972677596,551,0,1,United Kingdom,Lost
16336,3517.69,4,64,1473,51.73073529411765,420,0,1,United Kingdom,Lost
16337,151.05,1,10,87,15.105,36,0,1,United Kingdom,At Risk
16338,214.79999999999998,1,11,94,19.527272727272727,156,0,1,United Kingdom,At Risk
16339,109.95,1,17,23,5.4975000000000005,283,0,1,United Kingdom,Lost
16340,1526.06,3,277,1345,4.0479045092838195,106,0,1,United Kingdom,At Risk
16341,3850.79,7,103,3022,24.372088607594936,24,0,1,United Kingdom,Champion
16342,322.41,4,10,157,21.494000000000003,74,0,1,United Kingdom,Loyal
16343,687.0699999999999,3,54,422,7.989186046511628,15,0,1,United Kingdom,Loyal
16344,842.42,4,43,706,18.313478260869566,157,0,1,United Kingdom,At Risk
16345,1198.74,2,95,620,10.79945945945946,43,0,1,United Kingdom,At Risk
16346,224.51,1,15,289,14.967333333333332,384,0,1,United Kingdom,Lost
16347,3509.41,11,209,1750,9.913587570621468,10,0,1,United Kingdom,Champion
16348,1798.22,8,180,1178,6.760225563909774,31,0,1,United Kingdom,Champion
16349,53.5,1,9,9,5.944444444444445,290,0,1,United Kingdom,Lost
16350,2253.89,9,72,1077,18.47450819672131,20,0,1,United Kingdom,Champion
16351,3330.0299999999997,13,124,2165,17.807647058823527,332,0,1,United Kingdom,Lost
16352,494.44,2,28,300,17.658571428571427,17,0,1,United Kingdom,At Risk
16353,9999.460000000001,38,76,3531,57.46816091954024,3,0,1,United Kingdom,Champion
16354,1129.51,5,116,599,7.954295774647887,62,0,1,United Kingdom,Loyal
16355,416.35,1,47,179,8.673958333333333,374,0,1,United Kingdom,Lost
16356,415.87,6,27,190,7.0486440677966105,197,0,1,United Kingdom,Lost
16357,868.37,4,43,389,18.47595744680851,32,0,1,United Kingdom,Loyal
16358,2919.65,5,118,2065,18.958766233766234,0,0,1,United Kingdom,Champion
16359,2697.75,16,78,1764,21.582,6,0,1,United Kingdom,Champion
16360,3512.53,6,365,2144,5.305936555891239,4,0,1,United Kingdom,Champion
16361,896.66,4,87,421,8.459056603773584,9,0,1,United Kingdom,Loyal
16362,946.94,6,67,478,10.073829787234043,31,0,1,United Kingdom,Champion
16363,109.36000000000001,1,5,52,21.872000000000003,52,0,1,United Kingdom,At Risk
16364,707.04,2,48,280,13.340377358490565,11,0,1,United Kingdom,At Risk
16365,3307.2,15,97,1135,25.439999999999998,17,0,1,United Kingdom,Champion
16366,1548.1299999999999,4,74,882,19.847820512820512,18,0,1,United Kingdom,Loyal
16367,1362.4,3,196,1117,5.949344978165939,36,0,1,United Kingdom,Loyal
16368,640.21,3,74,317,6.5327551020408166,1,0,1,United Kingdom,Loyal
16369,2664.81,7,115,1594,15.67535294117647,17,0,1,United Kingdom,Champion
16370,1320.56,4,143,647,5.791929824561404,81,0,1,United Kingdom,Loyal
16371,157.2,1,11,108,14.29090909090909,448,0,1,United Kingdom,Lost
16372,1328.61,5,271,748,3.9898198198198194,32,0,1,United Kingdom,Champion
16373,309.49,2,25,119,10.672068965517242,381,0,1,United Kingdom,Lost
16374,1771.45,5,276,800,4.9481843575419,65,0,1,United Kingdom,Loyal
16375,104.0,2,11,74,8.0,469,0,1,United Kingdom,Lost
16376,987.01,2,104,694,7.8960799999999995,8,0,1,United Kingdom,At Risk
16377,1308.48,2,6,2928,130.848,266,0,1,United Kingdom,Lost
16378,362.95,3,22,267,15.780434782608696,246,0,1,United Kingdom,Lost
16379,2157.4,4,87,1410,19.975925925925928,3,0,1,United Kingdom,Loyal
16380,1780.59,1,28,1524,55.6434375,60,0,1,United Kingdom,At Risk
16381,258.7,2,60,112,3.98,395,0,1,United Kingdom,Lost
16382,353.1,2,42,167,8.025,407,0,1,United Kingdom,Lost
16383,2974.84,7,239,1620,7.116842105263158,74,0,1,United Kingdom,Loyal
16384,1358.95,4,80,861,16.77716049382716,89,0,1,United Kingdom,Loyal
16385,1030.61,5,94,549,7.522700729927006,59,0,1,United Kingdom,Champion
16386,1102.59,3,127,723,7.500612244897958,28,0,1,United Kingdom,Loyal
16387,918.55,5,68,457,9.568229166666667,322,0,1,United Kingdom,Lost
16388,186.05,1,13,83,14.311538461538463,653,0,1,United Kingdom,Lost
16389,1382.07,4,33,1242,40.64911764705882,52,0,1,United Kingdom,Loyal
16390,467.5,3,16,122,22.261904761904763,536,0,1,United Kingdom,Lost
16391,1103.61,4,261,748,3.33416918429003,400,0,1,United Kingdom,Lost
16392,763.05,3,125,609,5.121140939597315,269,0,1,United Kingdom,Lost
16393,5561.66,23,313,3132,7.075903307888041,1,0,1,United Kingdom,Champion
16394,1555.34,5,61,2604,18.73903614457831,56,0,1,United Kingdom,Champion
16395,3537.85,14,416,2919,5.468083462132921,59,0,1,United Kingdom,Champion
16396,137.8,1,8,80,17.225,475,0,1,United Kingdom,Lost
16397,127.88,1,9,50,11.625454545454545,627,0,1,United Kingdom,Lost
16398,1705.8,2,75,758,20.802439024390242,153,0,1,United Kingdom,At Risk
16399,641.82,3,97,456,5.679823008849558,18,0,1,United Kingdom,Loyal
16400,3159.44,9,214,2159,11.24355871886121,94,0,1,United Kingdom,At Risk
16401,6849.15,23,110,6035,18.868181818181817,0,0,1,United Kingdom,Champion
16402,511.4,2,55,254,4.3709401709401705,264,0,1,United Kingdom,Lost
16403,177.5,1,10,114,17.75,311,0,1,United Kingdom,Lost
16404,443.05,1,23,157,19.26304347826087,69,0,1,United Kingdom,At Risk
16405,167.25,2,3,187,33.45,301,0,1,United Kingdom,Lost
16406,552.68,3,135,271,3.4759748427672954,18,0,1,United Kingdom,Loyal
16407,2821.65,14,120,1484,12.16228448275862,12,0,1,United Kingdom,Champion
16408,231.93,1,45,227,5.154,590,0,1,United Kingdom,Lost
16409,5709.04,12,335,3706,7.217496839443742,35,0,1,United Kingdom,Champion
16410,130.32,1,5,348,26.064,733,0,1,United Kingdom,Lost
16411,910.1899999999999,4,139,543,4.397053140096618,18,0,1,United Kingdom,Loyal
16412,647.23,5,84,311,4.759044117647059,53,0,1,United Kingdom,Champion
16413,528.98,2,55,284,7.666376811594203,56,0,1,United Kingdom,At Risk
16414,559.71,5,58,202,8.74546875,21,0,1,United Kingdom,Champion
16415,719.44,3,120,527,4.440987654320988,43,0,1,United Kingdom,Loyal
16416,2972.88,9,146,2210,15.897754010695188,25,0,1,United Kingdom,Champion
16417,35.7,1,1,6,35.7,492,0,1,United Kingdom,Lost
16418,1101.94,5,121,580,6.520355029585799,44,0,1,United Kingdom,Champion
16419,1487.42,8,62,721,16.167608695652174,112,0,1,United Kingdom,At Risk
16420,75.0,1,2,120,37.5,395,0,1,United Kingdom,Lost
16421,526.27,3,35,123,13.849210526315789,375,0,1,United Kingdom,Lost
16422,63651.47,109,111,66369,89.39813202247191,16,1,0,United Kingdom,Champion
16423,346.12,1,18,230,19.22888888888889,24,0,1,United Kingdom,At Risk
16424,443.06,2,10,212,34.081538461538464,190,0,1,United Kingdom,Lost
16425,302.7,1,21,199,14.414285714285715,301,0,1,United Kingdom,Lost
16426,1908.25,10,211,1243,5.129704301075269,1,0,1,United Kingdom,Champion
16427,241.06,2,8,156,26.784444444444446,262,0,1,United Kingdom,Lost
16428,660.28,3,121,595,4.8549999999999995,413,0,1,United Kingdom,Lost
16429,284.55,1,2,9,142.275,105,0,1,United Kingdom,At Risk
16430,1117.94,7,19,307,39.92642857142857,56,0,1,United Kingdom,Champion
16431,642.81,3,51,453,7.744698795180722,212,0,1,United Kingdom,Lost
16432,287.4,1,8,276,35.925,63,0,1,United Kingdom,At Risk
16433,384.52,2,33,214,11.309411764705882,27,0,1,United Kingdom,At Risk
16434,2741.74,12,126,1338,14.661711229946523,28,0,1,United Kingdom,Champion
16435,1011.5699999999999,3,119,609,8.028333333333332,511,0,1,United Kingdom,Lost
16436,329.34,3,37,239,8.032682926829267,667,0,1,United Kingdom,Lost
16437,301.25,2,17,197,14.345238095238095,380,0,1,United Kingdom,Lost
16438,798.35,5,74,463,6.04810606060606,5,0,1,United Kingdom,Champion
16439,310.70000000000005,1,9,74,34.522222222222226,721,0,1,United Kingdom,Lost
16440,3856.9700000000003,6,202,2108,12.56342019543974,7,0,1,United Kingdom,Champion
16441,1034.43,5,67,484,12.02825581395349,66,0,1,United Kingdom,Loyal
16442,899.47,5,226,583,3.59788,1,0,1,United Kingdom,Champion
16443,162.24,1,1,96,162.24,520,0,1,United Kingdom,Lost
16444,3656.58,17,217,1959,9.724946808510639,45,0,1,United Kingdom,Champion
16445,602.73,4,143,299,3.13921875,33,0,1,United Kingdom,Loyal
16446,168472.5,2,3,80997,56157.5,0,1,0,United Kingdom,At Risk
16447,775.14,3,59,323,10.618356164383561,135,0,1,United Kingdom,At Risk
16448,367.87,2,45,179,7.074423076923077,197,0,1,United Kingdom,Lost
16449,707.69,2,40,367,17.69225,197,0,1,United Kingdom,Lost
16450,1505.73,3,36,681,35.016976744186046,149,0,1,United Kingdom,At Risk
16451,1013.15,3,61,524,15.586923076923076,87,0,1,United Kingdom,Loyal
16452,332.17,2,14,199,18.45388888888889,630,0,1,United Kingdom,Lost
16453,251.71,2,15,139,16.78066666666667,530,0,1,United Kingdom,Lost
16454,30.950000000000003,4,4,9,7.737500000000001,44,0,1,United Kingdom,Loyal
16455,4384.37,11,111,3103,19.48608888888889,63,0,1,United Kingdom,Loyal
16456,6862.91,13,226,3725,16.53713253012048,98,0,1,United Kingdom,At Risk
16457,208.36,1,9,140,23.151111111111113,217,0,1,United Kingdom,Lost
16458,5715.34,30,91,3406,14.922558746736293,2,0,1,United Kingdom,Champion
16459,71.78999999999999,1,5,59,14.357999999999999,729,0,1,United Kingdom,Lost
16460,814.72,3,128,879,6.034962962962963,27,0,1,United Kingdom,Loyal
16461,1615.22,3,223,1039,6.00453531598513,177,0,1,United Kingdom,At Risk
16462,136.0,3,1,16,45.333333333333336,73,0,1,United Kingdom,Loyal
16463,1422.4,4,74,1163,17.346341463414635,20,0,1,United Kingdom,Loyal
16464,1314.68,3,152,963,5.570677966101695,19,0,1,United Kingdom,Loyal
16465,746.24,2,45,504,15.546666666666667,420,0,1,United Kingdom,Lost
16466,3838.59,15,207,1806,10.9674,33,0,1,United Kingdom,Champion
16467,2869.16,7,14,7384,119.54833333333333,508,0,1,United Kingdom,Lost
16468,787.52,3,38,371,17.500444444444444,73,0,1,United Kingdom,Loyal
16469,828.91,5,167,345,4.043463414634147,23,0,1,United Kingdom,Champion
16470,2458.6,11,286,1357,5.090269151138716,51,0,1,United Kingdom,Champion
16471,1189.98,4,48,670,19.193225806451615,274,0,1,United Kingdom,Lost
16472,789.6,2,39,252,20.246153846153845,433,0,1,United Kingdom,Lost
16473,470.83,4,26,296,16.815357142857142,164,0,1,United Kingdom,At Risk
16474,1871.5,7,237,943,5.198611111111111,6,0,1,United Kingdom,Champion
16475,544.3,4,23,319,19.439285714285713,87,0,1,United Kingdom,Loyal
16476,350.35,1,24,187,14.597916666666668,431,0,1,United Kingdom,Lost
16477,4320.02,11,177,2632,16.615461538461542,63,0,1,United Kingdom,Loyal
16478,331.0,3,15,224,19.470588235294116,24,0,1,United Kingdom,Loyal
16479,300.83,2,35,102,8.595142857142857,9,0,1,United Kingdom,At Risk
16480,769.29,1,51,455,14.514905660377357,75,0,1,United Kingdom,At Risk
16481,453.38,1,16,201,28.33625,681,0,1,United Kingdom,Lost
16482,220.62,1,18,346,12.256666666666668,15,0,1,United Kingdom,At Risk
16483,139.35,1,19,44,7.334210526315789,191,0,1,United Kingdom,Lost
16484,404.3,2,25,200,16.172,173,0,1,United Kingdom,At Risk
